annualinc,collections,delinq,inq,openacc,dti,pubrec,lstatus,applytype_INDIVIDUAL,homeowner_MORTGAGE,homeowner_RENT,homeowner_OWN,term_36 months,vstatus_Not Verified,vstatus_Verified
23.0,0,0,0,12,28.64,0,On Time,1,0,1,0,1,1,0
187.5,0,0,1,13,20.42,0,On Time,1,1,0,0,0,0,0
60.0,0,0,1,4,0.5,0,On Time,1,1,0,0,1,0,1
43.0,0,0,0,9,3.18,0,On Time,1,0,1,0,1,1,0
36.112,0,0,2,15,24.79,0,On Time,1,0,1,0,0,0,0
41.0,0,0,0,9,25.54,0,On Time,1,1,0,0,1,0,0
28.0,0,0,1,4,5.83,0,On Time,1,0,1,0,1,0,1
250.0,0,0,1,16,27.73,0,On Time,1,1,0,0,1,0,1
80.0,0,0,1,10,8.1,0,On Time,1,0,0,1,1,0,0
68.0,0,0,0,7,19.1,0,On Time,1,0,1,0,1,1,0
55.0,0,0,0,7,17.13,0,On Time,1,0,1,0,1,0,0
31.0,0,0,1,8,1.74,0,On Time,1,0,1,0,1,1,0
118.0,0,0,0,5,4.3,0,On Time,1,0,1,0,1,0,1
35.0,0,0,2,11,36.77,0,On Time,1,0,0,1,0,0,0
165.0,0,0,0,9,10.54,0,On Time,1,1,0,0,1,0,0
110.0,0,0,0,10,5.13,0,On Time,1,1,0,0,0,0,1
168.0,0,7,3,14,16.16,0,On Time,1,1,0,0,1,1,0
125.0,0,0,0,11,9.32,0,On Time,1,1,0,0,1,0,0
70.0,0,0,1,7,12.5,0,On Time,1,1,0,0,1,1,0
42.9,0,0,0,14,32.67,0,Risky,1,0,1,0,1,0,1
65.0,0,0,0,10,20.27,0,On Time,1,1,0,0,1,0,1
35.0,0,0,0,9,11.97,0,On Time,1,1,0,0,1,1,0
53.0,0,0,2,16,22.31,0,On Time,1,1,0,0,1,0,0
40.0,0,0,0,7,15.12,0,On Time,1,0,1,0,1,1,0
70.0,0,0,0,5,15.7,0,Risky,1,0,1,0,1,0,0
41.6,0,0,0,5,9.72,0,On Time,1,0,1,0,1,1,0
38.9,0,0,2,7,21.01,0,On Time,1,1,0,0,0,0,0
65.0,0,1,0,12,4.78,0,On Time,1,1,0,0,1,0,1
40.0,0,0,1,7,23.37,0,On Time,1,0,1,0,1,0,1
50.0,0,1,1,8,24.62,0,Risky,1,1,0,0,1,0,0
150.0,0,1,0,12,11.65,0,On Time,1,0,1,0,1,0,0
100.0,0,0,0,9,4.84,0,On Time,1,0,1,0,1,0,0
90.0,1,2,0,17,13.09,0,On Time,1,0,0,1,1,1,0
45.0,0,0,1,36,26.43,0,On Time,1,1,0,0,1,1,0
50.0,0,0,0,14,24.62,0,Risky,1,0,1,0,1,1,0
55.0,0,0,2,12,20.27,0,On Time,1,1,0,0,0,0,1
50.0,0,0,0,15,22.8,0,On Time,1,0,1,0,1,1,0
80.0,0,0,1,25,21.23,1,On Time,1,1,0,0,1,0,0
39.996,0,3,1,11,21.69,0,On Time,1,1,0,0,0,0,0
64.0,0,0,0,11,34.01,0,On Time,1,0,1,0,1,0,0
82.5,0,1,0,14,18.79,0,On Time,1,1,0,0,1,0,0
41.0,0,0,1,11,19.64,0,On Time,1,0,1,0,0,0,0
96.0,0,0,1,14,18.58,0,On Time,1,1,0,0,1,1,0
72.0,0,0,0,10,14.64,0,On Time,1,1,0,0,1,1,0
84.316,0,0,1,22,20.81,0,On Time,1,1,0,0,1,0,0
200.0,0,0,1,8,13.91,0,On Time,1,1,0,0,1,0,0
35.0,0,0,0,19,24.55,0,On Time,1,0,1,0,1,1,0
45.0,0,0,0,21,12.75,0,Risky,1,1,0,0,0,0,1
55.0,0,0,1,9,15.03,0,Risky,1,0,1,0,1,0,0
78.526,0,0,0,13,21.15,0,On Time,1,0,1,0,1,0,1
98.0,0,1,2,12,14.41,0,On Time,1,0,0,1,1,0,1
100.0,0,0,0,9,10.42,0,On Time,1,1,0,0,1,0,0
60.0,0,0,0,6,29.1,0,On Time,1,0,1,0,1,1,0
87.0,0,0,1,3,12.81,0,Risky,1,0,1,0,0,0,1
60.0,0,0,0,11,21.84,0,On Time,1,0,1,0,1,1,0
95.0,0,0,0,11,23.95,0,On Time,1,1,0,0,1,0,1
48.2,0,0,0,11,26.12,0,On Time,1,1,0,0,0,0,1
60.0,0,0,4,4,21.3,0,On Time,1,1,0,0,0,0,1
110.0,0,0,1,5,8.72,0,On Time,1,1,0,0,1,0,0
31.74,0,1,0,13,28.2,0,On Time,1,1,0,0,1,0,0
47.143,0,1,0,6,12.58,1,On Time,1,0,0,1,1,0,0
100.0,0,0,1,8,11.06,0,On Time,1,0,1,0,1,1,0
60.1,0,0,0,8,21.3,0,On Time,1,0,1,0,1,0,1
33.0,0,0,0,13,29.02,0,On Time,1,0,1,0,1,1,0
28.0,0,0,1,7,25.08,0,On Time,1,0,1,0,1,0,0
49.0,0,0,1,8,10.21,0,On Time,1,0,0,1,1,1,0
91.0,0,1,0,20,34.12,0,Risky,1,1,0,0,1,0,1
37.488,0,0,6,9,21.25,0,On Time,1,1,0,0,0,1,0
70.0,0,0,1,7,10.08,0,On Time,1,0,1,0,1,0,0
42.0,0,0,1,6,6.8,1,On Time,1,0,1,0,1,0,0
85.0,0,0,1,14,15.71,0,On Time,1,0,1,0,1,0,0
65.0,0,0,0,3,11.3,0,On Time,1,0,0,1,1,0,1
60.0,0,1,0,17,13.94,1,On Time,1,0,0,1,1,0,1
142.0,0,0,0,18,22.61,0,On Time,1,1,0,0,0,0,1
70.0,0,0,3,11,16.15,0,On Time,1,0,1,0,0,0,0
30.0,0,0,0,13,35.24,1,On Time,1,0,1,0,0,0,1
61.655,0,0,1,7,13.37,0,Risky,1,0,1,0,0,0,1
54.904,0,0,0,13,27.04,0,Risky,1,1,0,0,1,1,0
40.0,0,1,0,8,27.21,0,On Time,1,0,0,1,1,0,0
44.0,0,4,2,13,14.13,2,On Time,1,1,0,0,1,0,0
80.0,0,0,0,15,29.54,0,On Time,1,1,0,0,1,0,1
340.0,0,0,1,17,7.95,0,On Time,1,1,0,0,1,0,0
44.0,0,0,0,8,17.81,0,On Time,1,0,1,0,1,0,1
87.0,0,1,0,10,21.67,0,On Time,1,1,0,0,0,0,0
51.0,0,0,0,12,19.81,0,On Time,1,0,1,0,1,0,1
60.0,0,0,0,10,28.2,0,On Time,1,0,1,0,0,0,0
70.0,0,0,1,10,30.9,0,Risky,1,0,1,0,0,0,1
87.2,0,1,0,9,9.59,0,On Time,1,1,0,0,0,0,0
42.768,0,0,0,8,18.66,1,On Time,1,1,0,0,0,0,0
78.0,0,0,0,7,5.21,0,On Time,1,0,0,1,0,0,0
240.0,0,0,0,17,17.74,0,On Time,1,1,0,0,0,0,0
84.0,0,0,0,15,19.64,0,On Time,1,1,0,0,0,1,0
10.0,0,1,1,9,17.69,0,On Time,1,0,0,1,1,1,0
60.0,0,0,0,20,21.14,0,Risky,1,1,0,0,0,0,0
60.0,0,0,1,5,20.34,0,On Time,1,0,1,0,1,0,1
125.0,0,1,0,19,9.28,0,On Time,1,1,0,0,0,0,0
99.85,0,0,1,10,14.25,1,On Time,1,0,1,0,1,0,1
43.0,0,0,0,8,22.75,0,On Time,1,1,0,0,1,0,0
51.0,0,0,0,12,24.71,0,On Time,1,1,0,0,1,0,0
73.5,0,1,0,8,14.6,0,On Time,1,0,1,0,1,0,1
50.0,0,0,0,8,12.99,0,On Time,1,1,0,0,0,0,1
176.0,0,0,1,6,12.05,0,On Time,1,1,0,0,0,0,1
51.0,0,0,1,9,20.92,0,On Time,1,0,1,0,0,0,0
84.0,0,0,1,6,16.57,3,On Time,1,0,1,0,1,0,0
65.0,0,0,0,9,15.95,0,On Time,1,1,0,0,1,0,0
52.0,1,0,0,7,19.34,0,On Time,1,0,0,1,1,1,0
34.0,0,0,0,11,12.92,0,On Time,1,0,1,0,1,1,0
85.0,0,0,0,15,27.43,0,On Time,1,1,0,0,0,0,1
90.0,0,0,2,8,20.55,0,On Time,1,1,0,0,1,1,0
42.0,0,0,0,7,21.17,0,On Time,1,0,1,0,1,1,0
40.0,0,0,0,8,14.31,1,On Time,1,0,1,0,1,1,0
70.0,0,0,0,8,15.91,0,On Time,1,1,0,0,1,1,0
24.595,0,0,0,16,22.5,0,On Time,1,0,1,0,1,0,1
60.0,0,0,0,20,33.32,0,On Time,1,1,0,0,1,1,0
61.0,0,0,0,23,10.15,0,On Time,1,0,0,1,0,1,0
34.0,0,0,0,10,23.09,0,On Time,1,0,1,0,1,0,1
110.0,0,0,2,12,16.58,0,On Time,1,1,0,0,0,0,0
97.0,0,0,1,5,10.8,0,On Time,1,0,0,1,1,0,1
90.0,0,0,4,15,20.46,0,Risky,1,1,0,0,1,0,1
65.0,0,2,2,14,17.13,0,On Time,1,0,1,0,1,1,0
82.0,0,0,0,4,6.78,0,On Time,1,0,1,0,1,0,1
128.0,0,0,0,19,27.36,0,On Time,1,1,0,0,0,0,1
1080.0,0,0,0,7,0.57,0,On Time,1,1,0,0,0,0,0
65.0,0,0,0,11,27.34,0,On Time,1,1,0,0,0,0,0
72.0,0,0,0,9,27.08,0,On Time,1,0,1,0,1,0,0
43.0,0,0,0,8,21.56,0,On Time,1,0,1,0,1,0,1
93.0,0,1,0,14,18.43,0,On Time,1,0,0,1,0,0,0
45.0,0,0,0,19,33.44,1,On Time,1,0,1,0,1,0,0
110.0,0,0,3,20,21.21,1,On Time,1,1,0,0,0,0,1
60.0,0,1,0,4,17.4,0,On Time,1,0,1,0,0,1,0
43.0,0,0,1,13,18.7,0,On Time,1,1,0,0,0,1,0
20.0,0,0,0,5,12.24,0,On Time,1,1,0,0,1,1,0
88.0,0,0,3,4,8.84,0,On Time,1,0,1,0,1,0,1
165.655,0,0,0,16,27.23,0,On Time,1,1,0,0,0,0,1
75.0,0,0,3,12,22.85,0,On Time,1,0,1,0,0,0,1
63.0,0,0,2,9,25.88,0,On Time,1,0,1,0,1,0,0
140.0,0,0,0,10,19.33,0,On Time,1,0,1,0,0,0,1
83.0,0,0,1,9,8.94,0,On Time,1,1,0,0,1,0,0
27.0,0,0,0,9,17.6,1,On Time,1,0,1,0,1,0,0
67.6,0,0,0,6,3.41,0,On Time,1,1,0,0,0,0,0
110.0,0,0,0,19,15.02,0,On Time,1,1,0,0,1,1,0
54.63,0,0,1,15,28.19,0,On Time,1,1,0,0,1,0,0
70.0,0,0,0,10,21.5,0,On Time,1,0,0,1,0,0,0
71.0,0,0,0,7,14.1,1,On Time,1,0,1,0,0,0,0
80.0,0,1,1,19,36.05,0,On Time,1,0,1,0,0,0,1
50.0,0,0,1,5,17.83,0,On Time,1,0,1,0,1,1,0
110.0,0,0,0,5,7.77,0,On Time,1,0,0,1,1,0,0
62.5,0,0,1,5,10.73,1,On Time,1,0,1,0,1,0,1
78.1,0,0,1,6,7.02,0,On Time,1,1,0,0,1,0,1
70.0,0,0,0,6,12.7,0,On Time,1,1,0,0,0,0,0
110.0,0,0,0,26,28.89,0,On Time,1,1,0,0,0,0,1
95.0,0,3,3,8,7.1,0,On Time,1,1,0,0,0,0,1
29.0,0,0,0,11,18.67,0,On Time,1,1,0,0,1,0,0
70.0,0,3,1,12,17.94,0,On Time,1,1,0,0,0,1,0
84.0,0,0,0,11,11.69,0,On Time,1,1,0,0,0,0,0
50.0,0,0,0,10,15.73,0,On Time,1,0,1,0,1,1,0
85.0,0,0,0,18,24.96,0,On Time,1,1,0,0,0,0,0
80.0,0,0,1,13,24.74,0,On Time,1,1,0,0,0,0,0
57.2,0,0,1,10,12.51,0,On Time,1,0,1,0,1,0,1
156.0,0,0,0,32,20.91,0,On Time,1,0,0,1,0,0,0
165.0,0,0,0,11,15.0,0,On Time,1,1,0,0,0,0,0
59.8,0,0,1,7,14.92,0,On Time,1,1,0,0,1,1,0
77.5,0,0,3,10,10.98,0,On Time,1,0,1,0,1,1,0
30.5,0,0,0,10,35.81,0,On Time,1,0,0,1,1,0,0
77.0,0,0,1,18,27.23,0,On Time,1,0,1,0,0,0,1
165.0,0,0,0,6,4.72,0,On Time,1,0,1,0,1,0,0
80.0,0,0,1,18,28.13,0,On Time,1,1,0,0,0,0,1
157.6,0,0,0,13,20.2,0,On Time,1,0,1,0,1,1,0
115.0,0,1,0,15,25.41,0,On Time,1,1,0,0,1,0,1
28.0,0,0,2,18,29.02,0,On Time,1,0,1,0,1,0,0
32.0,0,0,0,9,19.28,0,On Time,1,0,1,0,1,1,0
55.0,0,1,0,8,22.23,0,On Time,1,0,1,0,0,0,0
50.5,0,0,1,10,23.19,0,On Time,1,1,0,0,1,0,0
50.0,0,0,0,14,10.71,0,On Time,1,1,0,0,1,0,0
69.0,0,0,0,6,17.25,0,Risky,1,1,0,0,0,0,1
72.0,0,1,1,12,14.37,0,On Time,1,1,0,0,0,0,0
27.976,0,0,0,10,26.38,0,On Time,1,0,1,0,1,1,0
36.4,0,0,0,10,38.38,0,On Time,1,0,0,1,1,0,0
57.0,0,0,0,10,13.2,1,On Time,1,1,0,0,1,1,0
97.0,0,2,0,17,12.82,0,On Time,1,1,0,0,1,0,0
83.0,0,0,0,8,9.6,0,Risky,1,1,0,0,1,0,1
42.0,0,0,1,9,25.91,0,On Time,1,0,1,0,1,0,1
36.0,0,0,0,5,6.71,0,On Time,1,1,0,0,1,0,0
175.0,0,0,3,9,4.47,0,On Time,1,1,0,0,0,0,1
60.0,0,1,1,13,27.54,0,On Time,1,0,0,1,1,1,0
94.0,0,0,1,15,24.45,0,On Time,1,1,0,0,1,0,1
58.24,0,0,0,5,12.14,0,On Time,1,0,0,1,1,0,0
76.02867,0,0,0,17,15.17,0,On Time,1,1,0,0,0,0,0
44.0,0,0,0,6,11.29,0,On Time,1,0,1,0,1,1,0
48.0,0,0,3,15,15.18,0,On Time,1,0,1,0,1,0,1
100.0,0,0,0,14,12.6,0,On Time,1,1,0,0,0,0,1
45.0,0,0,2,8,22.13,0,On Time,1,1,0,0,0,0,1
61.0,0,0,1,8,20.22,1,On Time,1,0,0,1,0,0,1
103.0,0,0,0,10,2.96,0,On Time,1,1,0,0,1,1,0
68.47128,0,1,4,12,19.14,0,On Time,1,1,0,0,1,0,1
45.0,0,0,0,10,5.79,0,On Time,1,1,0,0,1,1,0
45.0,0,0,0,15,36.11,0,On Time,1,0,1,0,1,1,0
35.0,0,0,1,6,15.87,0,On Time,1,0,1,0,1,1,0
58.0,0,0,0,14,13.49,0,On Time,1,0,1,0,1,1,0
48.0,0,0,0,15,17.83,0,On Time,1,0,1,0,1,1,0
68.0,0,0,2,16,25.53,0,On Time,1,0,1,0,1,1,0
108.0,0,0,0,18,17.72,0,On Time,1,0,1,0,1,1,0
45.0,0,0,2,9,33.73,0,On Time,1,0,0,1,1,0,0
120.0,0,0,0,17,26.63,0,On Time,1,0,1,0,1,0,1
70.0,0,0,2,11,18.44,0,On Time,1,0,1,0,0,0,0
39.6,0,0,3,9,14.21,0,On Time,1,1,0,0,1,0,0
58.0,0,1,1,6,10.7,0,On Time,1,0,1,0,0,0,0
60.0,0,0,2,6,14.82,0,On Time,1,0,1,0,0,0,1
57.0,0,0,1,10,28.44,1,On Time,1,0,1,0,1,1,0
36.0,0,0,1,25,28.37,1,On Time,1,0,1,0,0,0,1
84.0,0,0,1,9,3.41,0,On Time,1,1,0,0,1,1,0
55.0,0,0,0,15,25.27,0,On Time,1,1,0,0,1,0,0
40.0,0,0,0,6,12.87,0,On Time,1,1,0,0,1,0,1
125.0,0,0,0,13,25.16,0,On Time,1,1,0,0,1,0,1
62.0,0,0,0,7,14.13,0,On Time,1,0,1,0,1,0,0
150.0,0,0,0,15,13.51,0,On Time,1,1,0,0,0,0,0
48.0,0,0,1,12,11.4,0,On Time,1,1,0,0,0,0,0
42.0,0,1,0,7,9.22,0,On Time,1,0,1,0,1,1,0
65.0,0,0,0,11,15.03,1,On Time,1,0,1,0,1,0,0
75.0,0,0,4,12,26.99,0,On Time,1,0,0,1,0,0,1
80.0,0,0,1,10,8.85,1,On Time,1,1,0,0,1,1,0
70.0,0,0,1,12,12.91,0,On Time,1,1,0,0,1,1,0
70.0,0,1,1,11,24.0,0,On Time,1,0,0,1,1,0,1
120.0,0,2,1,9,25.14,1,On Time,1,1,0,0,0,0,0
45.0,0,0,0,19,23.35,0,Risky,1,0,1,0,1,0,1
60.0,0,1,0,17,3.46,0,On Time,1,0,1,0,1,0,0
60.0,0,6,0,17,16.88,1,On Time,1,0,1,0,1,0,0
37.0,0,0,1,10,32.27,0,On Time,1,0,1,0,0,0,0
60.0,0,6,2,9,21.26,0,On Time,1,0,1,0,0,0,0
100.0,0,1,0,7,21.72,0,On Time,1,0,0,1,1,0,0
85.0,2,2,0,17,23.99,0,On Time,1,1,0,0,0,0,1
35.1,0,0,0,5,14.91,0,On Time,1,1,0,0,1,1,0
44.0,0,0,0,10,31.21,0,On Time,1,1,0,0,1,0,1
46.0,0,0,0,13,14.61,0,On Time,1,0,0,1,1,0,0
350.0,1,0,0,12,7.25,0,On Time,1,1,0,0,1,0,0
64.0,0,0,0,9,13.35,0,On Time,1,1,0,0,1,1,0
125.0,0,0,0,15,18.35,0,On Time,1,1,0,0,1,1,0
34.0,0,0,1,8,18.07,0,On Time,1,0,1,0,1,1,0
44.289,0,0,2,7,19.5,0,Risky,1,0,1,0,1,0,1
120.0,0,3,0,9,13.91,0,On Time,1,1,0,0,0,0,1
40.0,0,0,0,4,10.95,0,On Time,1,1,0,0,1,1,0
28.0,0,0,1,9,10.8,0,On Time,1,0,1,0,1,0,0
67.0,0,0,1,18,29.09,0,On Time,1,1,0,0,1,0,0
108.0,0,0,0,5,7.56,0,On Time,1,1,0,0,0,0,1
165.0,0,1,1,8,5.0,1,On Time,1,1,0,0,1,0,0
90.0,0,0,0,6,27.36,0,On Time,1,1,0,0,0,0,1
85.0,0,0,0,17,15.29,0,On Time,1,1,0,0,1,1,0
81.0,0,0,1,11,8.03,0,On Time,1,1,0,0,0,0,0
63.0,0,0,0,10,23.57,0,Risky,1,1,0,0,1,1,0
360.0,0,0,1,9,2.09,0,On Time,1,0,1,0,1,1,0
42.0,0,0,1,15,3.06,0,On Time,1,1,0,0,1,0,1
150.0,0,1,5,8,5.94,1,On Time,1,0,1,0,1,0,0
300.0,0,0,0,10,7.6,0,On Time,1,0,1,0,1,0,1
150.0,0,0,1,7,5.21,0,On Time,1,1,0,0,1,0,1
69.0,0,0,0,10,21.4,0,On Time,1,1,0,0,1,1,0
135.0,0,0,1,14,24.75,0,On Time,1,0,1,0,0,0,1
104.0,0,0,0,17,15.2,0,On Time,1,1,0,0,1,0,0
37.0,0,0,0,9,22.09,0,On Time,1,1,0,0,1,0,0
78.0,0,0,2,15,33.98,0,On Time,1,1,0,0,0,0,1
75.0,0,0,0,13,26.78,0,On Time,1,0,1,0,1,0,1
55.0,0,0,0,6,12.55,0,On Time,1,1,0,0,1,0,0
75.0,0,0,2,21,16.98,0,On Time,1,0,1,0,1,0,0
60.0,0,0,1,10,20.14,0,On Time,1,1,0,0,1,0,1
67.0,0,3,3,17,16.1,0,On Time,1,1,0,0,1,0,0
72.0,0,0,1,10,13.95,0,On Time,1,1,0,0,1,0,0
60.0,0,0,0,6,12.54,0,On Time,1,0,1,0,1,0,1
100.0,0,0,0,17,18.08,1,On Time,1,0,1,0,1,0,0
49.0,0,1,0,8,22.04,0,On Time,1,1,0,0,1,1,0
45.0,0,0,0,5,1.47,1,On Time,1,1,0,0,1,1,0
34.0,0,0,0,7,39.85,0,On Time,1,1,0,0,1,0,1
70.0,0,0,0,8,30.31,0,On Time,1,0,0,1,0,0,0
100.0,0,1,0,10,29.12,0,On Time,1,0,1,0,1,0,1
150.0,0,0,1,9,7.5,0,On Time,1,1,0,0,0,1,0
57.0,0,0,0,17,27.26,0,On Time,1,0,1,0,1,1,0
43.0,0,0,1,11,15.02,2,Risky,1,0,1,0,1,0,0
28.48428,0,0,0,11,33.12,0,On Time,1,0,1,0,1,0,0
300.0,0,0,0,11,4.01,0,On Time,1,1,0,0,1,0,1
117.0,0,0,0,18,23.83,1,On Time,1,1,0,0,1,0,0
96.98,0,0,1,9,8.91,1,On Time,1,0,1,0,1,1,0
55.0,0,3,1,8,25.1,0,On Time,1,1,0,0,1,0,1
63.0,1,0,1,6,5.4,0,On Time,1,0,1,0,1,0,1
152.0,0,3,1,20,12.32,0,On Time,1,1,0,0,1,1,0
150.0,0,2,0,13,17.63,1,On Time,1,1,0,0,0,0,0
32.24,0,0,1,11,13.51,1,On Time,1,0,1,0,1,0,1
52.0,0,0,1,13,13.15,0,On Time,1,0,1,0,1,0,0
40.0,0,0,2,4,4.68,0,On Time,1,0,1,0,1,0,1
110.0,0,1,1,12,5.15,0,On Time,1,0,1,0,1,1,0
185.0,0,0,1,9,10.65,0,On Time,1,0,1,0,1,0,0
54.9,0,0,1,9,20.57,0,On Time,1,0,1,0,1,1,0
120.0,0,3,0,14,17.5,0,On Time,1,1,0,0,1,0,0
52.0,0,0,0,6,19.22,0,On Time,1,0,1,0,0,0,0
65.0,0,0,0,14,35.47,0,On Time,1,1,0,0,1,0,0
75.0,0,0,0,28,23.98,0,On Time,1,1,0,0,0,1,0
65.0,0,0,1,11,28.6,0,On Time,1,1,0,0,0,0,0
95.0,0,0,0,16,20.22,0,On Time,1,1,0,0,1,0,0
82.0,0,1,2,12,33.85,0,On Time,1,1,0,0,0,0,1
45.0,0,3,1,30,32.48,0,On Time,1,1,0,0,1,1,0
105.0,0,0,0,25,27.68,0,On Time,1,0,1,0,1,0,1
90.0,0,0,1,7,18.41,0,On Time,1,1,0,0,1,0,1
80.0,0,0,0,9,15.89,0,On Time,1,0,0,1,1,0,0
265.0,0,0,0,11,25.98,0,On Time,1,0,0,1,0,0,0
43.0,0,0,1,9,22.07,0,Risky,1,0,1,0,0,0,1
180.0,0,0,1,12,12.4,1,On Time,1,1,0,0,1,0,0
30.0,0,0,0,22,18.56,0,On Time,1,0,1,0,1,0,1
145.0,1,0,2,33,13.23,0,On Time,1,0,1,0,0,0,1
47.487,0,0,0,11,22.31,0,On Time,1,1,0,0,0,0,0
125.0,0,0,0,11,9.01,0,On Time,1,1,0,0,1,0,0
43.0,0,0,0,15,8.79,1,On Time,1,1,0,0,1,0,1
228.0,0,3,0,24,6.87,0,On Time,1,1,0,0,1,0,0
69.9,0,1,0,13,16.15,0,On Time,1,0,0,1,0,1,0
35.0,0,0,1,8,9.87,0,On Time,1,0,1,0,1,0,1
40.0,0,0,2,19,15.69,1,On Time,1,1,0,0,1,0,1
126.5,0,0,0,12,11.56,0,On Time,1,1,0,0,0,0,1
60.32,0,0,0,10,34.6,1,On Time,1,0,0,1,0,0,0
77.0,0,0,1,11,6.66,1,On Time,1,1,0,0,1,0,0
70.0,0,0,0,14,17.76,0,On Time,1,1,0,0,0,0,1
40.0,0,3,0,13,13.53,0,On Time,1,0,1,0,1,0,0
104.859,0,0,1,13,21.38,0,On Time,1,1,0,0,0,0,0
56.0,0,0,0,18,25.89,0,Risky,1,1,0,0,0,0,1
60.0,0,0,2,8,4.68,1,Risky,1,0,1,0,0,1,0
82.5,0,0,0,7,31.24,0,On Time,1,0,1,0,0,0,1
62.5,0,0,0,12,25.75,0,On Time,1,1,0,0,1,0,1
140.0,0,0,1,15,7.58,0,On Time,1,1,0,0,1,0,0
81.0,0,0,0,11,30.39,1,On Time,1,1,0,0,1,0,1
100.0,0,1,0,5,13.66,3,On Time,1,0,1,0,0,0,0
41.0,0,0,0,14,7.06,0,On Time,1,1,0,0,0,0,0
145.0,0,0,1,7,6.38,0,On Time,1,0,0,1,0,0,1
68.52,0,0,0,22,22.05,0,On Time,1,1,0,0,1,0,0
35.0,0,0,0,7,8.78,0,On Time,1,1,0,0,1,1,0
54.0,0,0,3,14,26.94,1,Risky,1,1,0,0,1,1,0
102.0,0,0,1,10,21.28,0,On Time,1,1,0,0,1,1,0
96.0,0,2,0,14,15.82,0,On Time,1,1,0,0,1,1,0
46.0,0,0,0,13,34.28,0,On Time,1,0,1,0,0,0,0
71.0,0,0,1,11,17.23,0,On Time,1,0,1,0,0,0,1
66.0,0,1,0,9,12.65,0,On Time,1,1,0,0,1,1,0
111.0,0,0,0,6,6.13,0,On Time,1,1,0,0,0,0,1
36.0,0,0,1,18,24.87,0,On Time,1,0,1,0,1,0,0
38.5,0,0,2,12,34.82,0,On Time,1,0,1,0,0,0,0
35.36,0,0,0,17,30.48,0,On Time,1,0,1,0,1,0,1
45.0,0,0,1,4,18.24,0,On Time,1,1,0,0,0,0,0
25.0,0,0,0,7,39.65,0,On Time,1,1,0,0,1,1,0
89.0,0,0,1,7,8.71,0,On Time,1,1,0,0,1,0,1
118.326,0,1,1,14,18.87,0,On Time,1,1,0,0,0,0,0
175.0,0,0,1,21,21.55,0,On Time,1,1,0,0,1,0,1
77.2,0,0,2,17,23.26,0,On Time,1,1,0,0,0,1,0
45.0,0,0,0,7,17.76,0,On Time,1,0,1,0,0,0,0
45.0,0,0,1,10,12.8,1,Risky,1,0,1,0,1,1,0
100.0,0,1,1,18,17.16,0,On Time,1,0,1,0,1,0,0
79.832,0,0,0,12,29.75,0,On Time,1,1,0,0,1,1,0
50.0,0,0,0,16,12.18,0,On Time,1,0,1,0,1,0,1
49.0,0,0,0,4,3.21,0,On Time,1,0,1,0,1,0,0
86.888,0,1,0,9,17.65,0,On Time,1,1,0,0,1,1,0
38.0,0,0,2,16,12.63,0,On Time,1,0,1,0,1,0,1
37.0,0,0,2,11,18.5,0,On Time,1,0,1,0,1,0,1
50.0,0,1,0,10,22.85,0,On Time,1,1,0,0,0,0,0
45.0,0,2,1,15,14.79,1,On Time,1,0,1,0,1,1,0
120.0,0,0,0,8,4.46,0,On Time,1,0,1,0,0,0,0
93.0,0,1,1,7,3.54,1,On Time,1,1,0,0,0,1,0
45.0,0,1,0,8,17.33,0,On Time,1,1,0,0,0,0,0
24.0,0,0,1,8,33.07,1,On Time,1,1,0,0,1,0,1
55.0,0,0,3,7,5.06,1,On Time,1,1,0,0,0,0,1
214.0,0,0,1,18,10.01,0,On Time,1,1,0,0,0,0,0
45.0,0,0,0,5,8.88,0,On Time,1,0,1,0,1,0,1
37.4,0,0,2,19,20.38,0,On Time,1,1,0,0,1,0,1
105.0,0,0,0,12,17.51,0,On Time,1,0,1,0,0,1,0
75.0,0,0,1,11,10.82,0,On Time,1,0,1,0,1,0,0
35.0,0,0,0,10,22.12,1,On Time,1,0,1,0,0,0,0
121.0,0,0,1,5,12.21,0,On Time,1,1,0,0,0,0,0
95.0,0,0,1,12,24.34,0,On Time,1,1,0,0,1,1,0
45.0,0,0,0,8,12.27,0,On Time,1,0,1,0,0,1,0
75.0,0,0,0,8,18.74,0,On Time,1,0,1,0,1,1,0
47.0,0,0,0,16,23.52,0,On Time,1,0,1,0,0,0,0
42.0,0,0,1,13,33.66,0,On Time,1,0,0,1,1,0,1
62.5,0,1,0,29,20.94,0,On Time,1,0,0,1,0,0,0
145.0,0,0,3,18,4.65,1,On Time,1,1,0,0,1,0,0
85.0,0,0,0,16,16.76,1,On Time,1,1,0,0,1,1,0
85.0,0,4,1,17,23.37,0,On Time,1,1,0,0,1,0,1
81.76,0,0,1,11,26.99,1,On Time,1,0,1,0,0,0,0
41.5,0,0,1,11,34.5,0,On Time,1,1,0,0,0,0,0
55.0,0,0,0,12,22.14,0,On Time,1,0,1,0,1,1,0
72.0,0,0,1,12,18.95,0,On Time,1,0,0,1,0,0,0
65.0,0,1,0,21,22.9,0,On Time,1,0,1,0,0,0,0
60.0,0,0,0,20,28.62,0,On Time,1,0,1,0,0,1,0
70.0,0,0,1,16,20.92,0,On Time,1,0,1,0,1,1,0
143.0,0,0,0,12,11.56,1,On Time,1,1,0,0,0,0,0
