annualinc,collections,delinq,inq,openacc,dti,pubrec,individual,mortgage,rent,own,other,term60mths,vstatusverified,vstatusnotverified,lstatus
45.0,0,0,2,14,19.25,0,1,1,0,0,0,1,1,0,0
80.0,0,0,0,16,16.46,1,1,1,0,0,0,1,0,0,0
55.0,0,0,0,11,19.55,0,1,0,1,0,0,0,1,0,0
85.0,0,0,0,7,21.78,0,1,1,0,0,0,1,0,1,0
42.0,0,0,3,9,16.46,0,1,0,0,1,0,0,0,0,0
52.0,0,0,1,14,29.66,1,1,0,1,0,0,0,1,0,0
42.5,0,0,0,15,14.6,0,1,0,1,0,0,0,0,1,0
40.0,0,0,2,14,17.1,0,1,1,0,0,0,0,0,1,0
80.0,0,0,3,13,30.09,0,1,1,0,0,0,0,0,1,1
60.0,0,0,0,9,29.56,0,1,1,0,0,0,0,1,0,0
67.0,0,0,2,11,23.82,0,1,1,0,0,0,1,1,0,0
45.0,0,0,1,18,24.83,0,1,1,0,0,0,0,1,0,0
32.0,0,0,1,9,22.05,0,1,0,1,0,0,0,0,1,0
80.0,0,0,0,12,26.04,0,1,0,1,0,0,1,0,1,0
40.1,0,0,0,19,22.78,0,1,1,0,0,0,0,0,1,1
28.0,0,0,1,18,22.33,0,1,0,1,0,0,0,0,1,0
55.0,0,0,0,12,16.43,1,1,0,0,1,0,0,1,0,0
40.0,0,0,0,8,10.1,0,1,1,0,0,0,0,0,0,0
8.0,0,0,0,6,15.15,0,1,0,1,0,0,0,1,0,0
48.0,0,0,2,11,10.7,1,1,1,0,0,0,1,1,0,0
53.0,0,0,0,10,13.43,0,1,1,0,0,0,0,0,0,0
46.344,0,0,1,9,11.39,0,1,0,1,0,0,0,0,1,0
72.28,0,0,1,18,35.06,0,1,0,1,0,0,1,1,0,0
47.0,0,0,0,11,23.14,0,1,1,0,0,0,0,0,1,0
70.0,0,0,0,5,6.71,0,1,1,0,0,0,0,0,1,0
65.0,0,0,1,25,31.13,0,1,0,0,1,0,0,1,0,0
70.0,0,0,1,15,24.44,0,1,1,0,0,0,0,1,0,0
52.0,0,1,0,7,20.15,0,1,1,0,0,0,1,0,1,0
386.107,1,0,0,10,12.26,0,1,1,0,0,0,0,0,0,0
67.0,0,3,1,24,20.15,0,1,0,1,0,0,0,1,0,0
82.0,0,0,0,12,24.69,0,1,1,0,0,0,0,0,0,0
70.0,0,0,0,8,11.56,0,1,0,1,0,0,0,1,0,0
110.0,0,0,0,15,7.23,0,1,1,0,0,0,0,0,1,0
98.0,0,0,1,11,23.67,0,1,1,0,0,0,0,0,0,0
52.0,0,0,0,12,18.6,0,1,1,0,0,0,0,0,0,0
109.0,0,0,0,7,11.86,0,1,0,0,1,0,0,1,0,0
70.0,0,0,0,13,29.24,0,1,1,0,0,0,0,1,0,0
41.0,0,0,0,9,11.59,1,1,1,0,0,0,0,0,1,0
40.0,0,0,0,8,26.61,0,1,0,1,0,0,0,0,0,1
74.0,0,0,0,20,22.9,0,1,1,0,0,0,0,0,0,0
93.0,0,0,2,26,27.06,0,1,1,0,0,0,1,0,0,0
47.3,0,0,0,9,10.38,0,1,0,1,0,0,0,1,0,0
164.0,0,1,0,14,15.91,0,1,1,0,0,0,0,1,0,0
200.0,0,0,1,15,16.73,0,1,1,0,0,0,0,1,0,0
38.0,0,0,0,32,3.18,0,1,0,1,0,0,0,0,0,0
30.0,0,5,0,16,10.96,0,1,0,0,1,0,0,1,0,0
139.0,0,0,0,10,8.99,0,1,1,0,0,0,0,0,0,0
25.0,0,0,0,9,24.82,0,1,0,1,0,0,0,0,0,0
37.0,0,0,1,10,30.04,0,1,0,1,0,0,0,1,0,0
71.0,0,0,0,6,3.13,0,1,0,1,0,0,0,1,0,1
21.6,0,0,3,5,21.33,0,1,0,1,0,0,0,0,1,0
50.0,0,0,1,25,11.98,0,1,1,0,0,0,1,0,1,0
45.0,0,0,0,11,19.23,0,1,0,1,0,0,0,0,0,0
60.0,0,0,0,17,13.2,0,1,0,1,0,0,0,1,0,0
23.0,0,0,0,8,19.73,0,1,0,1,0,0,0,1,0,0
46.0,0,0,3,8,32.36,0,1,0,1,0,0,0,1,0,0
148.0,0,2,0,18,16.21,1,1,1,0,0,0,1,1,0,0
62.0,0,0,0,23,32.08,0,1,1,0,0,0,0,1,0,0
160.0,0,0,4,13,25.87,0,1,1,0,0,0,0,0,0,0
140.0,0,0,0,9,18.48,0,1,0,1,0,0,0,0,0,0
42.0,0,1,0,5,15.51,0,1,0,1,0,0,0,0,0,0
105.0,0,0,0,22,30.15,0,1,0,1,0,0,1,0,0,0
160.0,0,0,1,10,9.93,0,1,1,0,0,0,0,1,0,0
230.0,0,0,1,13,16.78,0,1,1,0,0,0,0,1,0,0
82.412,0,0,0,15,23.2,0,1,0,1,0,0,0,0,1,0
46.0,0,0,0,7,12.58,0,1,1,0,0,0,1,1,0,0
165.0,0,0,0,16,19.32,0,1,1,0,0,0,0,1,0,0
32.0,0,0,0,13,34.14,0,1,0,1,0,0,0,1,0,0
52.0,0,1,0,24,34.47,0,1,1,0,0,0,0,0,1,0
121.0,0,0,1,19,26.21,0,1,1,0,0,0,0,0,0,0
40.9,0,0,0,15,20.86,1,1,1,0,0,0,0,1,0,0
90.0,0,0,3,22,22.49,0,1,0,1,0,0,1,0,0,0
38.6,0,0,0,12,16.82,0,1,0,1,0,0,0,0,0,0
70.0,0,0,1,4,3.26,0,1,1,0,0,0,1,0,1,0
92.0,0,0,3,18,23.32,0,1,1,0,0,0,0,0,0,0
56.0,0,3,0,10,19.03,0,1,1,0,0,0,0,1,0,0
110.0,0,3,0,6,9.71,0,1,1,0,0,0,0,1,0,0
80.0,0,0,0,10,17.05,0,1,0,1,0,0,0,0,0,0
95.0,0,0,0,6,4.13,0,1,1,0,0,0,0,1,0,0
85.0,0,1,1,14,21.73,0,1,0,1,0,0,1,0,0,0
32.0,0,0,0,8,15.23,1,1,0,1,0,0,0,0,1,0
85.0,0,0,0,10,15.29,0,1,1,0,0,0,0,1,0,0
79.5,0,0,0,7,13.48,0,1,1,0,0,0,0,0,1,0
110.0,0,0,2,5,6.69,0,1,0,1,0,0,0,0,0,0
45.0,1,0,0,13,12.96,0,1,1,0,0,0,0,1,0,0
130.0,0,0,3,19,8.64,1,1,0,0,1,0,1,0,0,0
75.0,0,0,0,12,17.8,0,1,1,0,0,0,0,1,0,0
100.0,0,0,3,9,7.94,0,1,1,0,0,0,0,0,0,0
50.0,0,0,2,9,18.1,0,1,0,1,0,0,0,1,0,0
250.0,0,0,3,13,8.15,0,1,1,0,0,0,0,1,0,0
70.0,0,0,0,6,18.12,0,1,1,0,0,0,0,0,0,0
70.0,1,0,4,11,19.27,0,1,1,0,0,0,0,0,0,0
38.0,0,0,1,11,3.82,0,1,1,0,0,0,0,0,1,0
32.0,0,0,2,20,32.63,0,1,0,1,0,0,0,1,0,1
54.0,0,0,1,18,15.84,0,1,1,0,0,0,0,0,0,0
39.0,0,0,0,9,17.94,0,1,1,0,0,0,0,0,0,0
197.0,0,3,1,6,11.42,0,1,1,0,0,0,1,1,0,0
52.0,0,0,0,11,20.16,0,1,0,1,0,0,0,0,0,1
40.0,0,0,0,16,26.4,0,1,0,1,0,0,0,0,1,0
45.0,0,0,1,10,17.31,0,1,0,1,0,0,0,0,1,0
80.0,0,0,0,11,16.16,0,1,1,0,0,0,1,1,0,0
68.0,0,0,0,6,18.76,0,1,0,1,0,0,0,0,0,0
135.0,0,0,1,14,17.2,0,1,0,1,0,0,1,0,0,0
64.0,0,1,0,10,19.65,1,1,1,0,0,0,0,1,0,0
60.0,0,0,0,16,20.88,0,1,1,0,0,0,0,1,0,0
28.0,0,0,1,18,16.29,1,1,0,1,0,0,0,1,0,0
80.0,0,0,0,9,35.73,1,1,0,1,0,0,0,1,0,0
88.0,0,0,0,7,13.3,0,1,1,0,0,0,1,0,1,0
90.0,0,0,0,6,10.65,0,1,1,0,0,0,1,0,0,0
65.0,0,2,1,25,12.22,0,1,1,0,0,0,0,1,0,0
47.0,0,0,2,15,18.74,0,1,0,1,0,0,1,0,0,0
115.0,0,0,1,9,9.61,0,1,0,1,0,0,0,0,0,0
35.0,0,0,2,6,8.85,0,1,0,1,0,0,0,0,0,1
36.0,0,0,0,4,18.6,0,1,0,1,0,0,0,0,1,0
36.0,0,0,2,12,13.1,0,1,0,1,0,0,0,1,0,0
70.0,0,0,0,4,9.41,0,1,0,0,1,0,1,0,0,0
80.0,0,0,1,24,6.57,1,1,0,1,0,0,0,1,0,0
109.0,0,0,1,12,17.19,0,1,1,0,0,0,0,1,0,0
175.0,0,0,1,34,21.19,0,1,1,0,0,0,1,1,0,0
128.0,0,0,0,10,13.71,0,1,1,0,0,0,0,1,0,0
72.0,0,0,0,8,20.48,0,1,1,0,0,0,0,0,0,0
82.0,0,0,3,8,24.56,0,1,1,0,0,0,1,1,0,0
46.0,0,0,2,4,11.35,2,1,1,0,0,0,0,1,0,0
94.0,0,0,0,14,7.7,0,1,1,0,0,0,1,1,0,0
51.0,0,0,0,8,16.28,1,1,0,0,1,0,1,0,0,0
290.0,0,1,0,18,5.93,0,1,1,0,0,0,0,1,0,0
54.5,0,0,0,7,23.28,0,1,1,0,0,0,0,0,1,0
50.0,0,0,0,8,20.24,0,1,1,0,0,0,0,1,0,0
58.0,0,1,1,9,3.69,0,1,1,0,0,0,0,0,0,0
72.0,0,1,1,25,24.47,0,1,1,0,0,0,0,1,0,0
60.0,0,0,2,10,26.5,0,1,0,1,0,0,0,1,0,0
30.0,0,0,1,9,31.88,1,1,1,0,0,0,1,0,0,0
38.8,0,0,0,13,15.5,0,1,0,1,0,0,0,0,1,0
85.0,0,0,1,10,9.53,0,1,1,0,0,0,0,0,0,0
60.0,0,0,1,15,22.22,1,1,1,0,0,0,0,1,0,0
56.0,0,0,2,11,22.88,0,1,0,1,0,0,0,0,0,0
111.0,0,2,1,11,15.52,0,1,1,0,0,0,0,0,1,0
300.0,0,0,0,19,5.34,0,1,0,0,1,0,0,1,0,0
74.0,0,0,1,13,29.01,0,1,1,0,0,0,0,1,0,0
145.0,0,2,2,24,17.32,0,1,1,0,0,0,0,0,0,0
70.0,0,0,1,9,10.85,0,1,1,0,0,0,0,1,0,1
50.0,0,0,2,23,16.39,0,0,1,0,0,0,0,0,0,0
90.0,0,0,1,18,20.91,0,1,0,1,0,0,0,0,0,0
190.0,0,0,1,21,9.21,0,1,1,0,0,0,0,1,0,0
95.0,0,0,1,16,15.58,2,1,1,0,0,0,1,1,0,0
50.0,0,0,0,12,29.6,0,1,0,1,0,0,0,1,0,0
150.0,0,2,1,15,15.73,0,1,1,0,0,0,0,0,1,0
75.0,1,0,2,15,20.46,1,1,0,0,1,0,0,0,1,0
21.0,0,0,0,7,31.08,0,1,0,1,0,0,0,1,0,0
66.0,0,0,0,15,21.98,1,1,0,1,0,0,0,0,1,0
88.0,0,0,0,8,19.68,0,1,0,1,0,0,1,0,0,0
40.0,0,2,2,13,24.56,0,1,1,0,0,0,0,0,1,0
80.752,0,0,1,16,26.5,0,1,0,1,0,0,0,0,1,0
62.0,0,0,1,8,11.98,3,1,0,1,0,0,0,0,0,0
90.0,0,0,0,7,19.54,0,1,0,0,1,0,1,0,1,0
80.4,0,0,0,8,14.52,0,1,1,0,0,0,1,1,0,0
79.985,0,1,1,9,9.86,0,1,0,1,0,0,0,0,0,0
53.0,0,0,0,13,19.15,0,1,0,1,0,0,0,0,0,0
140.0,0,0,0,9,9.76,0,1,1,0,0,0,0,1,0,0
25.0,0,0,0,5,5.86,1,1,0,0,1,0,0,0,0,0
133.0,0,0,1,10,6.14,0,1,1,0,0,0,0,0,0,0
55.0,0,0,0,13,22.98,0,1,0,1,0,0,0,1,0,0
70.0,1,0,0,14,21.05,0,1,0,1,0,0,0,1,0,0
60.0,0,0,0,4,5.38,0,1,1,0,0,0,1,0,1,0
74.5472,0,0,0,13,25.4,0,1,0,1,0,0,1,1,0,0
91.0,0,0,0,19,19.66,0,1,1,0,0,0,0,0,0,0
48.0,0,0,0,7,13.18,1,1,0,1,0,0,0,1,0,0
60.0,0,0,0,7,3.38,0,1,0,1,0,0,0,0,1,0
53.0,0,0,0,7,19.72,0,1,0,1,0,0,0,0,1,0
102.0,0,0,1,21,26.0,0,1,1,0,0,0,0,1,0,0
30.0,0,0,0,12,33.28,0,1,1,0,0,0,1,1,0,0
102.0,0,1,1,10,21.18,0,1,1,0,0,0,0,0,0,0
32.0,0,0,1,6,17.18,0,1,0,1,0,0,0,0,1,1
112.0,0,0,0,11,9.28,0,1,0,0,1,0,0,0,0,0
28.0,0,1,1,6,14.74,0,1,0,1,0,0,0,0,1,0
40.0,0,0,0,5,19.71,1,1,0,1,0,0,0,0,0,0
60.0,0,0,0,12,6.69,0,1,1,0,0,0,0,0,0,0
28.5,0,0,0,8,28.79,0,1,0,1,0,0,0,1,0,0
34.788,0,0,2,11,26.7,0,1,0,1,0,0,0,0,0,0
33.0,0,1,3,8,31.75,0,1,0,1,0,0,0,1,0,0
36.0,0,0,3,11,26.17,0,1,0,1,0,0,1,0,0,0
42.0,0,0,1,9,3.75,0,1,1,0,0,0,0,1,0,0
64.669,0,0,0,16,3.19,0,1,1,0,0,0,0,1,0,0
54.0,0,0,0,11,15.21,0,1,1,0,0,0,1,1,0,0
18.0,0,0,0,9,10.4,0,1,1,0,0,0,0,0,1,1
112.2,0,0,1,17,11.94,0,1,0,1,0,0,0,0,0,0
123.0,0,4,3,15,8.32,0,1,1,0,0,0,0,0,0,0
42.0,0,0,0,4,28.49,0,1,1,0,0,0,1,0,1,0
100.0,0,0,1,26,26.34,0,1,0,0,1,0,0,1,0,0
60.0,0,0,0,10,19.2,0,1,1,0,0,0,1,1,0,0
56.0,0,0,1,6,11.21,0,1,1,0,0,0,0,0,1,0
70.0,0,0,1,9,9.79,1,1,1,0,0,0,0,1,0,0
53.205,0,0,0,8,8.01,0,1,0,1,0,0,0,0,0,0
53.0,0,0,0,11,10.19,0,1,1,0,0,0,1,0,0,0
120.0,0,0,0,24,9.54,0,1,0,0,1,0,0,0,0,0
79.0,0,0,0,9,10.57,0,1,0,1,0,0,0,1,0,0
48.0,0,1,0,12,16.33,0,1,0,1,0,0,0,0,1,0
45.0,0,0,2,12,18.0,0,1,0,0,1,0,0,1,0,0
55.0,0,0,0,8,9.93,0,1,1,0,0,0,0,1,0,0
110.0,0,1,0,13,5.25,0,1,0,0,1,0,1,0,0,0
76.136,0,0,0,16,16.85,0,1,1,0,0,0,0,0,1,0
70.0,0,0,1,7,13.32,0,1,0,1,0,0,0,1,0,0
70.0,0,0,1,8,16.58,0,1,1,0,0,0,0,1,0,1
19.324,0,0,0,8,34.35,0,1,0,1,0,0,0,0,0,0
250.0,0,0,2,15,6.76,0,1,1,0,0,0,0,0,0,0
36.108,0,0,2,20,28.12,0,1,1,0,0,0,0,1,0,0
161.0,0,0,0,18,19.68,0,1,1,0,0,0,0,0,0,0
61.0,0,0,0,14,14.5,0,1,1,0,0,0,0,1,0,0
85.0,0,0,0,10,19.57,0,1,0,1,0,0,0,0,0,0
31.2,0,0,3,8,7.54,0,1,1,0,0,0,0,0,1,0
130.6,0,0,1,25,24.07,0,1,1,0,0,0,1,0,0,0
42.0,0,0,0,3,9.8,0,1,0,0,1,0,0,0,0,0
33.0,0,0,0,12,22.73,0,1,0,1,0,0,0,1,0,0
58.0,0,0,0,11,20.77,0,1,1,0,0,0,0,0,1,0
100.0,0,1,0,6,0.5,0,1,1,0,0,0,1,0,1,0
489.0,0,0,2,13,7.4,0,1,1,0,0,0,1,1,0,0
31.0,0,0,0,12,28.15,0,1,0,1,0,0,1,0,1,0
60.0,0,0,1,16,8.16,0,1,1,0,0,0,1,0,1,0
55.0,0,0,1,7,16.95,1,1,1,0,0,0,0,0,0,0
82.0,0,0,3,14,25.83,0,1,0,1,0,0,1,0,0,0
82.0,0,0,2,7,6.7,0,1,1,0,0,0,0,0,1,0
70.0,0,0,0,13,31.82,0,1,1,0,0,0,1,1,0,0
32.0,0,0,0,14,16.32,0,1,0,1,0,0,1,1,0,0
120.0,0,0,0,11,21.43,0,1,1,0,0,0,0,0,0,0
100.0,0,1,0,14,15.28,0,1,1,0,0,0,0,1,0,0
43.0,0,0,1,12,31.62,1,1,0,1,0,0,1,1,0,0
48.0,0,1,1,14,23.93,0,1,1,0,0,0,1,1,0,0
60.0,0,0,0,11,16.0,1,1,0,1,0,0,1,1,0,0
52.0,0,0,1,5,15.35,1,1,1,0,0,0,1,1,0,0
100.0,0,0,2,4,7.74,1,1,0,1,0,0,0,0,1,0
56.5,0,0,1,9,14.66,0,1,1,0,0,0,1,1,0,0
72.0,0,1,0,12,18.65,0,1,1,0,0,0,0,1,0,1
72.0,0,0,0,7,3.52,0,1,0,1,0,0,0,0,1,1
73.5,0,0,0,10,10.06,0,1,1,0,0,0,0,1,0,1
77.5,0,0,0,10,18.29,0,1,1,0,0,0,0,0,1,0
34.0,0,0,1,11,25.38,1,1,0,1,0,0,1,1,0,0
140.0,0,0,0,11,8.13,0,1,0,1,0,0,1,0,0,1
65.0,0,0,0,7,10.49,0,1,0,1,0,0,1,1,0,0
75.0,0,0,1,6,20.93,4,1,0,1,0,0,0,1,0,0
100.0,0,1,0,9,8.69,1,1,1,0,0,0,1,1,0,0
28.0,0,0,0,10,11.23,0,1,0,1,0,0,0,0,1,0
110.0,1,0,2,19,16.17,0,1,1,0,0,0,1,0,0,0
132.0,0,0,0,8,13.58,1,1,0,0,1,0,1,0,1,0
23.0,0,1,0,9,8.82,0,1,0,1,0,0,0,1,0,0
50.004,0,0,0,9,23.9,0,1,0,0,1,0,0,0,1,0
150.0,0,1,4,9,7.18,3,1,0,0,1,0,0,0,1,0
69.0,0,0,4,14,16.83,0,1,1,0,0,0,1,0,0,0
33.0,0,0,0,12,26.37,0,1,0,1,0,0,0,0,1,1
124.0,0,0,0,18,25.36,0,1,1,0,0,0,0,1,0,0
96.0,0,0,0,8,7.93,0,1,1,0,0,0,0,0,1,0
160.0,0,0,2,25,23.37,0,1,1,0,0,0,1,0,0,0
47.0,0,0,0,20,13.84,0,1,1,0,0,0,0,1,0,0
65.0,0,0,0,15,12.27,1,1,1,0,0,0,0,1,0,0
98.0,0,1,0,9,14.9,0,1,1,0,0,0,1,1,0,0
56.0,0,0,1,9,11.91,0,1,1,0,0,0,0,0,1,1
277.0,0,1,1,16,20.76,0,1,0,1,0,0,1,0,0,0
66.0,0,0,1,8,14.3,0,1,0,1,0,0,1,1,0,0
52.0,0,0,1,11,20.96,3,1,0,1,0,0,0,0,0,0
160.0,0,5,0,16,19.13,0,1,1,0,0,0,1,0,0,0
34.0,0,0,0,6,24.07,0,1,0,1,0,0,0,0,1,0
60.0,0,0,0,22,12.58,0,1,0,1,0,0,0,0,1,0
110.0,0,1,0,20,11.34,0,1,1,0,0,0,0,1,0,0
52.0,0,1,0,5,0.77,0,1,0,0,1,0,0,0,0,1
54.945,0,0,0,16,12.95,0,1,0,1,0,0,1,1,0,0
36.0,0,0,0,25,29.77,0,1,0,1,0,0,1,1,0,0
46.0,0,0,1,16,31.57,0,1,0,1,0,0,1,1,0,0
82.0,0,0,0,8,13.07,0,1,0,1,0,0,0,0,1,1
43.0,0,0,3,11,19.26,2,1,0,1,0,0,0,0,0,0
60.0,0,0,0,10,26.85,0,1,1,0,0,0,1,0,0,0
450.0,0,0,0,20,13.64,0,1,0,1,0,0,1,1,0,0
300.0,0,0,1,6,4.14,0,1,0,1,0,0,0,0,0,0
91.0,0,0,5,9,18.04,0,1,1,0,0,0,0,0,0,0
50.0,0,0,0,3,2.5,1,1,0,0,1,0,0,0,1,0
114.5,0,0,0,11,25.33,0,1,0,1,0,0,0,1,0,0
65.0,0,1,2,12,9.68,0,1,1,0,0,0,1,1,0,0
98.729,0,0,0,22,24.82,0,1,1,0,0,0,1,1,0,0
55.0,0,0,0,7,18.44,0,1,0,1,0,0,0,0,1,0
200.0,0,0,0,11,8.12,0,1,1,0,0,0,0,0,0,0
104.0,0,0,0,13,12.7,0,1,1,0,0,0,0,1,0,0
85.0,0,0,1,15,10.02,0,1,0,1,0,0,0,1,0,0
53.0,0,0,0,4,16.19,0,1,0,1,0,0,0,0,0,0
103.0,0,0,0,15,10.78,0,1,0,1,0,0,1,1,0,1
69.0,0,0,0,10,27.54,0,1,1,0,0,0,0,0,0,0
47.0,0,0,2,6,24.84,0,1,1,0,0,0,1,0,0,0
29.0,0,0,0,9,25.32,0,1,0,1,0,0,0,0,0,0
42.0,0,0,1,23,36.54,0,1,1,0,0,0,0,0,0,0
71.0,0,0,0,27,34.92,0,1,1,0,0,0,0,0,0,0
60.0,0,0,1,6,16.14,0,1,0,1,0,0,1,0,0,0
54.16,0,0,3,7,6.67,0,1,1,0,0,0,1,0,0,1
65.0,0,0,0,13,16.36,0,1,1,0,0,0,0,0,1,0
50.0,0,0,0,4,27.5,0,1,1,0,0,0,0,0,1,0
87.0,0,1,0,9,9.97,1,1,0,1,0,0,1,1,0,0
17.5,0,0,0,7,18.59,0,1,0,0,1,0,0,0,0,0
45.0,0,0,0,7,11.17,0,1,0,1,0,0,0,1,0,0
30.0,0,2,1,16,22.04,0,1,0,1,0,0,0,0,1,0
60.0,0,0,0,9,17.66,0,1,1,0,0,0,0,1,0,0
105.0,0,0,0,12,18.5,0,1,1,0,0,0,1,0,0,1
50.0,0,0,0,9,25.9,0,1,0,1,0,0,0,0,1,0
112.0,0,0,0,12,20.21,0,1,1,0,0,0,0,1,0,0
50.0,0,0,2,7,5.3,0,1,0,1,0,0,0,0,0,0
42.0,0,0,1,13,16.14,0,1,1,0,0,0,0,0,1,0
55.0,0,0,1,8,9.67,1,1,0,0,1,0,0,1,0,0
57.6,0,0,0,16,15.13,0,1,1,0,0,0,0,0,1,0
108.0,0,1,3,17,18.04,0,1,1,0,0,0,0,1,0,0
75.0,0,0,0,23,21.1,0,1,0,0,1,0,0,0,1,0
64.5,0,0,1,7,11.7,0,1,0,0,1,0,1,1,0,0
58.0,0,0,0,7,13.72,0,1,0,1,0,0,0,1,0,0
95.0,0,0,0,12,16.61,0,1,0,1,0,0,0,0,1,0
23.0,0,0,0,6,11.69,0,1,0,1,0,0,0,0,1,0
119.0,0,4,1,15,26.15,0,1,1,0,0,0,1,1,0,0
46.0,0,0,0,11,20.04,0,1,1,0,0,0,1,1,0,0
60.0,0,0,0,7,16.34,0,1,0,1,0,0,0,1,0,0
52.0,0,1,0,12,16.62,0,1,0,1,0,0,0,0,1,0
110.0,0,1,1,11,18.45,0,1,1,0,0,0,0,0,1,0
39.0,0,0,0,15,19.42,0,1,1,0,0,0,0,0,1,0
26.0,0,0,1,6,25.51,0,1,0,1,0,0,0,1,0,0
200.0,0,0,0,12,23.4,0,1,1,0,0,0,0,0,0,0
480.0,0,0,1,10,13.05,0,1,1,0,0,0,1,1,0,0
42.0,0,0,0,8,7.97,0,1,0,1,0,0,0,1,0,0
138.0,0,0,0,9,12.54,0,1,1,0,0,0,0,0,0,0
65.0,0,0,1,11,12.36,0,1,0,1,0,0,0,0,0,0
90.0,0,0,1,11,26.46,0,1,1,0,0,0,0,0,1,0
48.0,0,0,1,7,14.68,1,1,0,1,0,0,0,1,0,0
40.0,0,0,0,10,15.06,0,1,0,0,1,0,0,0,1,0
38.0,0,0,0,11,15.13,1,1,0,1,0,0,0,0,0,0
65.0,0,0,0,10,18.31,0,1,0,1,0,0,0,0,1,0
64.0,0,0,1,7,9.75,0,1,1,0,0,0,1,0,1,0
34.0,0,0,0,10,20.54,0,1,0,1,0,0,0,0,0,0
63.0,0,0,3,8,5.77,0,1,1,0,0,0,0,0,1,0
157.0,0,0,0,9,5.51,1,1,0,1,0,0,0,0,1,0
36.5,0,0,1,18,35.05,0,1,0,1,0,0,0,0,1,0
85.0,0,0,3,9,14.06,0,1,1,0,0,0,1,1,0,1
80.08,0,0,1,5,9.17,0,1,0,1,0,0,0,1,0,0
85.0,0,0,2,22,22.31,0,1,1,0,0,0,0,0,0,0
450.0,0,2,3,8,8.0,0,1,0,1,0,0,0,1,0,0
72.0,0,1,3,9,24.3,0,1,1,0,0,0,0,0,0,0
74.0,0,0,1,17,26.58,0,1,1,0,0,0,1,0,1,0
140.0,0,1,0,21,19.29,0,1,1,0,0,0,0,0,0,0
31.5,0,0,0,8,29.83,0,1,0,1,0,0,0,1,0,0
70.0,0,0,0,13,20.8,0,1,1,0,0,0,1,0,1,0
90.0,0,1,1,9,14.65,1,1,1,0,0,0,0,1,0,0
110.0,0,0,0,14,18.7,0,1,1,0,0,0,0,0,0,0
265.0,0,1,1,11,12.62,0,1,1,0,0,0,0,1,0,0
53.0,0,0,0,34,30.1,0,1,1,0,0,0,1,0,0,0
67.0,0,1,1,11,19.6,0,1,1,0,0,0,1,1,0,0
95.0,0,0,0,17,24.55,0,1,0,1,0,0,1,1,0,0
37.0,0,0,0,12,29.03,0,1,0,0,1,0,0,0,0,1
30.0,0,0,0,11,7.96,0,1,0,1,0,0,0,0,0,0
47.0,0,2,0,13,20.71,0,1,1,0,0,0,0,0,1,0
65.0,0,0,1,7,6.74,0,1,0,1,0,0,0,0,1,0
69.0,0,0,0,10,13.9,0,1,1,0,0,0,0,0,1,0
105.0,0,0,0,21,25.53,0,1,1,0,0,0,1,1,0,0
79.0,0,0,0,9,16.88,1,1,1,0,0,0,0,1,0,0
68.0,0,0,4,13,20.93,0,1,1,0,0,0,0,0,0,0
37.0,0,0,0,16,32.43,0,1,0,0,1,0,0,0,0,0
150.0,0,0,0,17,8.47,0,1,1,0,0,0,1,0,1,0
82.0,0,0,0,11,11.24,0,1,1,0,0,0,0,1,0,0
50.854,0,0,3,9,18.9,0,1,1,0,0,0,1,1,0,1
60.0,0,0,3,15,18.48,0,1,0,0,1,0,0,0,1,0
120.0,0,1,0,22,19.11,0,1,0,0,1,0,0,1,0,0
95.0,0,1,0,16,12.09,0,1,0,1,0,0,1,0,0,0
82.0,0,1,0,10,35.12,0,1,0,1,0,0,0,1,0,0
36.3,0,0,0,8,17.75,0,1,1,0,0,0,0,0,1,1
70.0,0,0,0,7,21.91,0,1,0,1,0,0,0,1,0,0
85.0,0,0,1,9,20.5,0,1,1,0,0,0,1,1,0,0
51.0,0,0,3,25,34.45,0,1,1,0,0,0,0,0,0,0
138.0,0,0,1,11,6.78,0,1,0,1,0,0,0,1,0,0
40.0,0,0,0,14,13.2,0,1,0,1,0,0,0,1,0,0
13.2,0,1,2,2,7.27,0,1,0,0,1,0,0,1,0,0
120.0,0,0,0,15,21.81,0,1,1,0,0,0,0,1,0,0
27.0,0,0,0,6,7.88,0,1,0,1,0,0,0,1,0,0
55.45,0,0,2,18,1.58,0,1,1,0,0,0,1,0,0,0
54.0,0,0,2,7,12.02,0,1,0,1,0,0,0,0,1,0
186.0,0,0,0,17,17.95,0,1,1,0,0,0,1,0,0,0
21.5,0,0,0,13,34.9,0,1,0,1,0,0,0,0,0,0
80.0,0,0,0,8,14.01,0,1,0,0,1,0,0,1,0,0
104.0,0,0,0,8,24.44,1,1,0,0,1,0,0,0,1,0
65.8,0,0,0,8,8.39,0,1,0,1,0,0,0,0,0,0
191.0,0,2,0,14,10.98,0,1,1,0,0,0,0,0,0,0
54.05,0,0,0,13,14.41,0,1,0,1,0,0,0,1,0,0
42.0,0,0,0,17,17.14,0,1,0,1,0,0,0,0,0,1
47.0,0,0,0,10,12.51,1,1,1,0,0,0,1,0,0,0
68.0,0,0,2,12,15.48,0,1,1,0,0,0,0,0,0,0
75.0,0,0,0,12,16.08,0,1,0,0,1,0,1,0,1,0
69.0,0,0,1,12,10.3,0,1,0,1,0,0,0,0,1,0
87.021,0,0,0,10,13.02,0,1,0,1,0,0,1,1,0,0
